Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,262.470001,262.700012,258.609985,258.959991,252.873169,242800
2021-08-19,257.000000,260.940002,257.000000,259.429993,253.332123,196600
2021-08-20,259.720001,261.779999,258.989990,261.359985,255.216705,184100
2021-08-23,262.880005,263.519989,262.380005,262.500000,256.329956,291500
2021-08-24,262.510010,262.519989,260.989990,262.070007,255.910049,243400
2021-08-25,261.940002,262.049988,260.589996,261.750000,255.597580,206000
2021-08-26,261.850006,262.320007,260.000000,260.510010,254.386749,118900
2021-08-27,261.269989,262.279999,260.010010,260.959991,254.826126,471900
2021-08-30,261.160004,263.429993,261.000000,262.470001,256.300629,158000
2021-08-31,262.690002,263.630005,261.640015,262.489990,256.320160,141700
2021-09-01,262.899994,263.059998,260.790009,263.040009,256.857269,187800
2021-09-02,263.660004,265.850006,263.630005,265.839996,259.591461,132400
2021-09-03,265.630005,266.070007,264.309998,265.839996,259.591461,150300
2021-09-07,265.179993,265.350006,262.920013,264.299988,258.087616,281500
2021-09-08,263.850006,264.290009,262.859985,263.779999,257.579865,179600
2021-09-09,263.679993,264.149994,261.109985,261.320007,255.177673,197400
2021-09-10,262.299988,262.329987,258.829987,258.980011,252.892685,179900
2021-09-13,260.179993,260.179993,255.970001,257.040009,250.998276,240700
2021-09-14,258.160004,258.950012,256.320007,256.579987,250.549088,261400
2021-09-15,256.579987,259.320007,255.899994,258.420013,252.345840,132100
2021-09-16,258.529999,258.980011,256.100006,257.910004,251.847824,116000
2021-09-17,258.029999,258.869995,256.790009,258.790009,252.707138,134200
2021-09-20,255.250000,257.640015,253.199997,255.610001,249.601898,257200
2021-09-21,256.829987,258.579987,256.190002,256.190002,250.168259,130000
2021-09-22,257.179993,258.049988,255.649994,256.799988,250.763901,158800
2021-09-23,257.690002,260.059998,257.420013,258.850006,252.765732,149400
2021-09-24,258.230011,258.809998,256.880005,257.369995,251.320541,264600
2021-09-27,257.000000,257.190002,253.559998,254.289993,248.312897,354300
2021-09-28,252.509995,252.509995,248.789993,249.220001,243.362091,323300
2021-09-29,249.669998,251.080002,249.270004,249.710007,244.717453,135300
2021-09-30,250.770004,252.100006,247.160004,247.160004,242.218430,249400
2021-10-01,247.889999,248.639999,243.429993,247.690002,242.737823,375700
2021-10-04,247.229996,247.520004,242.470001,243.830002,238.955002,271400
2021-10-05,244.259995,247.479996,244.259995,244.940002,240.042816,175200
2021-10-06,243.490005,244.570007,241.809998,244.570007,239.680206,255600
2021-10-07,246.000000,249.320007,246.000000,247.529999,242.581039,284600
2021-10-08,248.190002,248.259995,245.940002,246.130005,241.209015,148800
2021-10-11,245.979996,247.220001,244.339996,244.410004,239.523392,138600
2021-10-12,245.130005,245.339996,242.970001,243.710007,238.837418,332800
2021-10-13,244.169998,244.690002,242.800003,243.960007,239.082413,98900
2021-10-14,246.600006,248.429993,246.479996,247.500000,242.551636,129300
2021-10-15,248.990005,249.630005,248.259995,248.440002,243.472839,106200
2021-10-18,247.470001,247.589996,245.690002,246.500000,241.571609,146800
2021-10-19,247.919998,250.440002,247.550003,249.679993,244.688034,182200
2021-10-20,251.110001,253.250000,251.009995,252.770004,247.716278,133500
2021-10-21,253.449997,254.169998,251.970001,254.169998,249.088272,228800
2021-10-22,253.949997,254.850006,253.229996,254.690002,249.597855,125000
2021-10-25,254.949997,255.300003,253.229996,254.949997,249.852661,131000
2021-10-26,255.750000,256.769989,254.229996,256.179993,251.058090,258500
2021-10-27,256.600006,256.600006,253.710007,253.750000,248.676651,118500
2021-10-28,254.289993,256.809998,254.110001,256.399994,251.273666,215800
2021-10-29,256.119995,258.600006,255.000000,258.450012,253.282715,123800
2021-11-01,259.019989,259.609985,258.079987,258.910004,253.733490,199600
2021-11-02,259.660004,261.500000,257.690002,260.480011,255.272110,190500
2021-11-03,260.239990,262.570007,259.500000,262.420013,257.173309,138100
2021-11-04,262.239990,262.239990,259.420013,260.859985,255.644485,153400
2021-11-05,259.489990,260.119995,256.459991,258.489990,253.321884,244600
2021-11-08,258.489990,259.859985,257.959991,259.720001,254.527313,245400
2021-11-09,259.589996,259.709991,257.890015,258.369995,253.204300,121000
2021-11-10,258.070007,259.799988,257.429993,258.130005,252.969116,134000
2021-11-11,258.329987,258.329987,256.809998,257.589996,252.439880,103700
2021-11-12,259.160004,259.160004,257.269989,258.540009,253.370911,246800
2021-11-15,259.220001,259.220001,256.600006,256.890015,251.753891,139700
2021-11-16,256.700012,259.049988,256.220001,258.000000,252.841690,105300
2021-11-17,258.279999,259.000000,257.459991,257.959991,252.802505,96100
2021-11-18,258.450012,258.769989,256.750000,257.350006,252.204697,105200
2021-11-19,257.980011,258.839996,255.759995,255.759995,250.646469,741400
2021-11-22,256.500000,256.720001,254.309998,254.309998,249.225464,383800
2021-11-23,253.279999,254.289993,251.919998,254.119995,249.039261,133000
2021-11-24,253.410004,254.410004,252.419998,254.309998,249.225464,222700
2021-11-26,254.660004,256.109985,251.779999,252.660004,247.608475,114500
2021-11-29,254.490005,254.820007,252.630005,252.649994,247.598648,225100
2021-11-30,251.710007,252.729996,247.940002,248.179993,243.218018,291400
2021-12-01,249.830002,252.350006,246.809998,246.919998,241.983231,627500
2021-12-02,246.779999,249.139999,245.610001,248.110001,243.149445,444000
2021-12-03,250.029999,250.630005,245.440002,247.320007,242.375229,202200
2021-12-06,248.039993,249.449997,246.910004,248.820007,243.845245,150500
2021-12-07,250.919998,253.380005,250.919998,253.039993,247.980865,150700
2021-12-08,253.869995,255.369995,252.500000,255.169998,250.068298,194300
2021-12-09,254.830002,255.910004,254.190002,254.270004,249.186279,216700
2021-12-10,253.759995,255.570007,253.429993,254.619995,249.529282,154400
2021-12-13,254.789993,257.609985,254.750000,256.890015,251.753891,672500
2021-12-14,255.789993,256.820007,254.259995,255.649994,250.538681,155700
2021-12-15,256.200012,261.339996,256.000000,261.339996,256.114899,240400
2021-12-16,260.989990,262.679993,259.899994,260.570007,256.162109,207700
2021-12-17,259.459991,262.500000,258.429993,260.640015,256.230957,292400
2021-12-20,260.290009,260.290009,256.640015,259.029999,254.648163,291200
2021-12-21,260.079987,260.880005,257.799988,260.820007,256.407898,294000
2021-12-22,260.440002,263.690002,260.239990,263.619995,259.160522,314400
2021-12-23,264.000000,265.589996,263.489990,264.820007,260.340210,235800
2021-12-27,265.350006,266.679993,264.730011,266.679993,262.168762,158500
2021-12-28,266.809998,267.489990,265.140015,265.609985,261.116821,165100
2021-12-29,265.540009,267.350006,265.410004,266.609985,262.099915,198900
2021-12-30,267.309998,268.720001,267.299988,267.510010,262.984741,162100
2021-12-31,267.559998,268.519989,266.299988,266.420013,261.913147,130400
2022-01-03,266.049988,266.049988,261.500000,264.709991,260.232056,302200
2022-01-04,264.309998,264.350006,259.000000,260.459991,256.053925,512000
2022-01-05,260.690002,262.290009,256.850006,257.279999,252.927765,1072500
2022-01-06,256.000000,257.260010,253.500000,254.039993,249.742569,311100
2022-01-07,253.949997,254.169998,252.279999,252.479996,248.208939,301700
2022-01-10,251.759995,255.190002,250.130005,255.190002,250.873123,327200
2022-01-11,255.389999,257.290009,253.619995,257.290009,252.937592,254400
2022-01-12,256.309998,256.690002,254.869995,255.830002,251.502289,317600
2022-01-13,255.800003,255.800003,250.919998,251.399994,247.147232,272400
2022-01-14,250.380005,251.350006,247.949997,251.220001,246.970291,302700
2022-01-18,248.960007,249.229996,246.300003,246.470001,242.300644,371200
2022-01-19,246.720001,249.139999,245.139999,245.419998,241.268387,397200
2022-01-20,246.169998,248.880005,243.699997,243.970001,239.842926,274800
2022-01-21,243.940002,245.149994,240.759995,241.389999,237.306549,466800
2022-01-24,238.220001,241.449997,232.270004,241.110001,237.031296,2026500
2022-01-25,238.479996,241.179993,235.600006,238.850006,234.809525,313800
2022-01-26,239.690002,242.000000,235.630005,237.559998,233.541336,1760700
2022-01-27,238.699997,241.050003,236.380005,236.850006,232.843369,328000
2022-01-28,236.919998,242.380005,235.429993,242.279999,238.181503,419100
2022-01-31,242.000000,245.380005,241.679993,245.339996,241.189728,188800
2022-02-01,245.899994,246.529999,243.949997,246.279999,242.113861,202900
2022-02-02,246.119995,249.080002,245.119995,248.570007,244.365112,307100
2022-02-03,248.110001,248.330002,246.509995,246.889999,242.713501,162700
2022-02-04,245.160004,248.220001,244.449997,246.440002,242.271149,161400
2022-02-07,246.500000,247.869995,245.750000,246.279999,242.113861,126600
2022-02-08,245.399994,248.720001,244.360001,248.309998,244.109497,244200
2022-02-09,249.770004,251.619995,249.720001,251.300003,247.048920,156800
2022-02-10,248.289993,250.979996,246.110001,247.369995,243.185394,296500
2022-02-11,247.339996,248.979996,243.539993,243.779999,239.656143,182000
2022-02-14,243.330002,243.990005,239.809998,241.330002,237.247589,212700
2022-02-15,243.500000,245.229996,243.250000,244.649994,240.511414,177200
2022-02-16,243.389999,245.199997,242.309998,244.520004,240.383636,144800
2022-02-17,243.339996,243.750000,239.759995,239.949997,235.890915,178000
2022-02-18,239.979996,241.089996,237.130005,238.050003,234.023056,169300
2022-02-22,236.869995,239.210007,235.710007,237.110001,233.098969,286700
2022-02-23,238.309998,239.000000,235.119995,235.270004,231.290100,205900
2022-02-24,230.690002,237.889999,230.539993,237.550003,233.531525,311000
2022-02-25,238.520004,244.729996,238.339996,244.470001,240.334473,225500
2022-02-28,241.289993,243.240005,240.389999,242.940002,238.830353,169700
2022-03-01,242.029999,243.789993,240.240005,241.630005,237.542511,174800
2022-03-02,243.050003,246.440002,242.779999,245.320007,241.170090,269200
2022-03-03,246.179993,246.820007,243.619995,245.630005,241.474854,155600
2022-03-04,243.169998,246.149994,242.380005,246.050003,241.887726,190100
2022-03-07,244.919998,244.979996,241.000000,241.880005,237.788269,219000
2022-03-08,240.339996,242.740005,237.220001,237.220001,233.207092,278000
2022-03-09,241.320007,243.410004,240.029999,242.190002,238.093048,178100
2022-03-10,239.750000,242.350006,238.880005,241.970001,237.876740,128200
2022-03-11,242.899994,243.740005,239.110001,239.179993,235.133942,167500
2022-03-14,240.470001,243.570007,239.000000,239.669998,235.615646,179300
2022-03-15,241.570007,244.720001,241.330002,244.360001,240.226334,180500
2022-03-16,245.850006,248.399994,243.880005,248.339996,244.138992,250600
2022-03-17,247.889999,253.000000,247.479996,253.000000,248.720169,136700
2022-03-18,252.500000,255.070007,252.080002,254.919998,250.607697,150600
2022-03-21,254.520004,256.579987,252.889999,254.279999,249.978516,400600
2022-03-22,254.300003,255.289993,253.660004,254.789993,250.479874,257700
2022-03-23,253.789993,253.789993,249.710007,249.710007,245.485840,278300
2022-03-24,250.089996,252.369995,249.729996,252.369995,248.820236,141600
2022-03-25,252.949997,253.460007,251.149994,252.940002,249.382233,156600
2022-03-28,253.250000,254.889999,252.229996,254.889999,251.304794,137400
2022-03-29,256.820007,258.160004,255.610001,257.089996,253.473862,1394400
2022-03-30,257.239990,258.500000,256.000000,257.200012,253.582306,287100
2022-03-31,257.019989,258.040009,254.380005,254.380005,250.801987,393300
2022-04-01,255.559998,257.640015,254.399994,257.640015,254.016144,551200
2022-04-04,257.510010,257.510010,254.929993,255.979996,252.379456,378100
2022-04-05,255.250000,258.959991,255.179993,255.800003,252.201996,305700
2022-04-06,254.550003,259.440002,254.550003,259.079987,255.435852,193500
2022-04-07,258.390015,264.100006,258.329987,263.489990,259.783813,424400
2022-04-08,263.339996,265.790009,262.750000,264.470001,260.750031,750000
2022-04-11,263.649994,264.209991,258.600006,258.959991,255.317566,492200
2022-04-12,259.220001,260.100006,255.649994,256.779999,253.168243,365100
2022-04-13,256.779999,258.820007,255.889999,258.660004,255.021759,281500
2022-04-14,258.799988,259.790009,256.880005,257.109985,253.493561,173800
2022-04-18,256.440002,257.010010,252.520004,253.580002,250.013229,372900
2022-04-19,254.050003,257.000000,254.050003,256.269989,252.665375,142400
2022-04-20,256.880005,260.549988,256.500000,259.350006,255.702072,138900
2022-04-21,260.519989,260.730011,255.389999,255.860001,252.261169,160000
2022-04-22,253.889999,253.889999,246.470001,246.800003,243.328583,322500
2022-04-25,245.559998,249.000000,243.630005,248.580002,245.083557,216300
2022-04-26,247.179993,247.710007,243.210007,243.210007,239.789093,264200
2022-04-27,243.649994,245.130005,241.960007,242.750000,239.335556,1023800
2022-04-28,244.600006,246.289993,241.330002,245.449997,241.997589,233700
2022-04-29,243.380005,245.000000,239.080002,239.479996,236.111542,302000
2022-05-02,239.270004,241.020004,234.660004,238.770004,235.411545,339900
2022-05-03,239.360001,241.479996,238.580002,239.380005,236.012955,211700
2022-05-04,239.410004,245.360001,236.729996,244.539993,241.100388,560000
2022-05-05,243.500000,243.500000,236.660004,239.000000,235.638306,273100
2022-05-06,237.059998,237.990005,234.899994,237.339996,234.001648,229100
2022-05-09,234.470001,234.919998,229.029999,230.039993,226.804337,541200
2022-05-10,232.490005,233.899994,228.860001,231.580002,228.322662,4434100
2022-05-11,230.809998,235.330002,228.830002,229.089996,225.867706,334000
2022-05-12,228.350006,231.660004,228.000000,231.559998,228.302948,327000
2022-05-13,233.139999,235.910004,233.139999,235.080002,231.773453,220600
2022-05-16,234.839996,238.250000,234.839996,236.559998,233.232635,213900
2022-05-17,239.029999,240.589996,237.960007,240.449997,237.067902,187400
2022-05-18,238.550003,239.080002,233.210007,233.899994,230.610031,232800
2022-05-19,232.070007,236.169998,231.470001,234.639999,231.339630,156400
2022-05-20,236.470001,238.029999,232.690002,237.470001,234.129822,216200
2022-05-23,238.940002,240.279999,238.279999,239.339996,235.973526,326300
2022-05-24,238.570007,239.759995,236.669998,239.320007,235.953827,171600
2022-05-25,238.899994,240.960007,237.270004,239.539993,236.170700,210900
2022-05-26,240.309998,241.759995,239.419998,240.880005,237.491852,238600
2022-05-27,241.190002,245.289993,240.490005,245.289993,241.839828,167000
2022-05-31,243.369995,243.369995,240.089996,241.779999,238.379211,228300
2022-06-01,242.389999,242.520004,236.220001,238.000000,234.652359,284100
2022-06-02,238.580002,240.809998,234.600006,240.750000,237.363678,215600
2022-06-03,239.429993,240.369995,237.850006,238.270004,234.918594,241700
2022-06-06,239.889999,240.149994,237.270004,237.970001,234.622818,240700
2022-06-07,237.470001,241.619995,237.470001,241.320007,237.925690,148300
2022-06-08,240.429993,241.850006,239.000000,239.619995,236.249588,118700
2022-06-09,238.889999,239.380005,233.949997,233.949997,230.659317,134600
2022-06-10,231.139999,232.020004,229.160004,229.929993,226.695877,547700
2022-06-13,225.339996,226.220001,221.580002,222.580002,219.449265,1544100
2022-06-14,222.630005,222.690002,218.940002,220.690002,217.585831,442200
2022-06-15,221.949997,225.500000,219.529999,223.149994,220.011230,255600
2022-06-16,219.009995,219.559998,217.119995,219.509995,216.422455,396800
2022-06-17,219.580002,223.089996,219.580002,220.210007,217.112610,284400
2022-06-21,222.889999,226.919998,222.889999,225.910004,222.732422,232500
2022-06-22,224.199997,231.570007,224.199997,229.210007,225.986008,211500
2022-06-23,229.619995,234.320007,229.619995,234.210007,231.697067,426000
2022-06-24,236.220001,238.190002,234.559998,238.190002,235.634369,178000
2022-06-27,238.330002,239.770004,237.600006,238.949997,236.386200,291400
2022-06-28,239.660004,240.360001,234.029999,234.639999,232.122452,298400
2022-06-29,234.970001,237.500000,234.149994,236.470001,233.932816,466100
2022-06-30,234.550003,236.800003,233.169998,235.500000,232.973221,224100
2022-07-01,235.470001,238.750000,233.259995,238.500000,235.941040,192200
2022-07-05,236.289993,238.160004,232.929993,238.149994,235.594788,321500
2022-07-06,238.220001,240.729996,238.080002,239.419998,236.851166,230900
2022-07-07,239.509995,241.350006,239.179993,241.210007,238.621964,154100
2022-07-08,240.399994,244.139999,240.000000,242.000000,239.403488,122700
2022-07-11,240.910004,242.039993,239.979996,240.539993,237.959137,142600
2022-07-12,240.130005,241.119995,236.619995,237.649994,235.100143,118500
2022-07-13,235.000000,237.570007,234.839996,235.820007,233.289810,154300
2022-07-14,233.070007,235.300003,231.490005,234.919998,232.399445,277900
2022-07-15,238.309998,240.440002,237.070007,240.300003,237.721741,277500
2022-07-18,241.009995,241.009995,234.509995,235.270004,232.745697,206400
2022-07-19,237.529999,240.000000,236.889999,239.600006,237.029236,123200
2022-07-20,239.330002,239.839996,237.009995,238.059998,235.505753,146600
2022-07-21,238.350006,241.619995,238.009995,241.619995,239.027557,158000
2022-07-22,242.380005,242.690002,238.809998,240.149994,237.573334,253000
2022-07-25,240.529999,241.479996,239.820007,241.259995,238.671417,136000
2022-07-26,241.500000,243.889999,241.039993,242.330002,239.729935,239800
2022-07-27,242.610001,245.350006,241.429993,244.389999,241.767838,176300
2022-07-28,244.449997,247.259995,240.330002,245.690002,243.053894,241300
2022-07-29,244.750000,245.179993,242.960007,244.789993,242.163544,202600
2022-08-01,243.660004,244.800003,242.460007,242.820007,240.214691,306100
2022-08-02,242.970001,245.550003,242.449997,242.630005,240.026733,139800
2022-08-03,244.330002,245.910004,243.759995,245.059998,242.430649,190200
2022-08-04,245.649994,245.869995,243.970001,244.509995,241.886551,288800
2022-08-05,242.800003,245.059998,242.000000,244.839996,242.213013,121700
2022-08-08,245.740005,247.539993,244.529999,245.919998,243.281418,608300
2022-08-09,245.850006,246.979996,243.830002,244.419998,241.797516,135000
2022-08-10,247.070007,247.809998,245.919998,247.630005,244.973083,139100
2022-08-11,247.289993,249.660004,245.410004,245.910004,243.271530,162400
2022-08-12,246.460007,249.130005,246.330002,249.050003,246.377838,179800
2022-08-15,248.759995,250.619995,248.289993,250.440002,247.752930,235900
2022-08-16,249.850006,250.160004,248.309998,249.220001,246.546021,197400
2022-08-17,248.100006,248.869995,246.860001,247.279999,244.626831,203600
2022-08-18,247.570007,247.610001,244.820007,246.190002,243.548538,161600
2022-08-19,245.619995,247.369995,245.619995,246.259995,243.617783,122000
2022-08-22,244.729996,245.500000,242.229996,242.960007,240.353180,118100
2022-08-23,242.440002,242.440002,239.229996,240.089996,237.513977,301700
2022-08-24,240.250000,241.910004,239.889999,240.910004,238.325165,568300
2022-08-25,242.059998,243.630005,240.429993,243.630005,241.015991,132300
2022-08-26,243.630005,243.630005,236.210007,236.389999,233.853668,176100
2022-08-29,234.869995,236.070007,233.619995,234.600006,232.082886,218200
2022-08-30,235.330002,235.330002,232.259995,232.750000,230.252731,133300
2022-08-31,233.660004,235.160004,231.550003,231.559998,229.075500,157000
2022-09-01,230.919998,234.889999,230.369995,234.789993,232.270828,187000
2022-09-02,236.240005,236.389999,230.520004,231.429993,228.946884,126000
2022-09-06,232.339996,234.029999,230.679993,231.250000,228.768829,132600
2022-09-07,231.279999,235.899994,230.679993,235.490005,232.963333,138800
2022-09-08,234.800003,239.960007,234.529999,239.960007,237.385361,104200
2022-09-09,240.770004,242.759995,240.270004,242.190002,239.591446,93300
2022-09-12,243.199997,244.750000,242.529999,243.710007,241.095139,152900
2022-09-13,239.559998,240.039993,234.960007,235.619995,233.091919,223000
2022-09-14,236.169998,237.330002,234.229996,235.860001,233.329361,168000
2022-09-15,236.419998,239.289993,236.419998,236.929993,234.387878,133000
2022-09-16,235.910004,236.119995,233.919998,235.800003,233.270020,162200
2022-09-19,234.070007,234.479996,231.000000,234.389999,231.875122,127100
2022-09-20,233.070007,233.369995,230.429993,231.869995,229.382156,133500
2022-09-21,232.639999,233.960007,227.720001,227.720001,225.276688,122600
2022-09-22,227.350006,229.529999,226.020004,227.899994,225.454758,373200
2022-09-23,226.669998,227.179993,223.720001,226.710007,224.277542,210800
2022-09-26,225.309998,226.460007,223.449997,224.339996,221.932968,454200
2022-09-27,226.070007,227.520004,223.229996,224.149994,221.744995,323700
2022-09-28,226.070007,229.539993,225.190002,228.550003,226.928970,224600
2022-09-29,227.529999,227.529999,224.860001,226.339996,224.734650,212100
2022-09-30,226.570007,228.580002,223.350006,223.699997,222.113358,193700
2022-10-03,225.410004,228.850006,224.330002,227.880005,226.263718,274500
2022-10-04,230.119995,233.660004,229.679993,233.529999,231.873642,521400
2022-10-05,231.910004,235.169998,231.020004,234.029999,232.370087,223200
2022-10-06,233.250000,233.979996,230.889999,231.320007,229.679321,188400
2022-10-07,229.610001,229.610001,224.759995,226.039993,224.436768,213600
2022-10-10,226.500000,226.550003,223.350006,224.149994,222.560165,257600
2022-10-11,224.119995,227.750000,222.919998,225.389999,223.791367,236100
2022-10-12,225.729996,226.850006,224.199997,224.199997,222.609818,309000
2022-10-13,221.050003,230.350006,220.500000,229.330002,227.703430,206300
2022-10-14,230.750000,232.229996,226.699997,227.020004,225.409836,279400
2022-10-17,228.910004,231.740005,228.589996,231.320007,229.679321,167800
2022-10-18,234.339996,234.889999,231.589996,232.610001,230.960175,176100
2022-10-19,232.199997,232.199997,226.880005,228.839996,227.216904,141800
2022-10-20,228.199997,230.179993,226.630005,226.910004,225.300598,130400
2022-10-21,226.750000,232.270004,225.270004,231.809998,230.165848,152800
2022-10-24,233.389999,236.220001,233.300003,235.559998,233.889236,245600
2022-10-25,235.259995,238.380005,235.139999,238.029999,236.341721,168100
2022-10-26,238.550003,243.279999,238.550003,240.880005,239.171509,472200
2022-10-27,241.460007,241.460007,239.020004,239.309998,237.612640,183700
2022-10-28,239.350006,243.570007,238.899994,243.250000,241.524704,245600
2022-10-31,242.350006,244.149994,241.669998,243.029999,241.306259,879900
2022-11-01,243.669998,244.550003,240.880005,243.220001,241.494919,201400
2022-11-02,243.029999,245.710007,239.000000,239.100006,237.404144,258600
2022-11-03,237.000000,239.289993,235.729996,238.089996,236.401291,166000
2022-11-04,240.240005,240.240005,235.669998,239.089996,237.394211,214600
2022-11-07,239.389999,241.929993,238.789993,241.399994,239.687820,251000
2022-11-08,241.630005,244.440002,239.710007,242.289993,240.571503,211700
2022-11-09,241.869995,243.339996,239.179993,239.479996,237.781433,216300
2022-11-10,245.119995,247.070007,242.699997,246.529999,244.781433,305300
2022-11-11,246.139999,246.259995,241.630005,244.399994,242.666534,429300
2022-11-14,244.830002,247.220001,244.059998,244.059998,242.328949,281200
2022-11-15,246.350006,247.160004,242.369995,244.250000,242.517609,282200
2022-11-16,244.630005,246.119995,243.130005,243.449997,241.723282,219800
2022-11-17,241.800003,243.910004,241.089996,242.979996,241.256622,174000
2022-11-18,244.850006,246.289993,244.279999,245.839996,244.096329,143100
2022-11-21,245.429993,246.720001,245.190002,245.740005,243.997055,130700
2022-11-22,246.440002,248.000000,246.000000,247.919998,246.161575,166100
2022-11-23,248.110001,249.339996,247.419998,249.000000,247.233917,212100
2022-11-25,249.130005,250.570007,249.130005,250.470001,248.693497,171100
2022-11-28,249.289993,251.119995,247.800003,248.350006,246.588547,143800
2022-11-29,247.960007,248.279999,246.669998,247.759995,246.002701,108600
2022-11-30,248.389999,254.350006,247.250000,254.350006,252.545975,170700
2022-12-01,255.389999,256.149994,253.630005,255.240005,253.429672,642900
2022-12-02,252.899994,256.369995,252.080002,255.960007,254.144562,395300
2022-12-05,254.789993,254.789993,252.360001,252.990005,251.195633,337500
2022-12-06,252.820007,253.080002,249.360001,250.539993,248.763000,111900
2022-12-07,250.490005,253.000000,250.490005,252.399994,250.609787,223400
2022-12-08,253.190002,255.179993,252.250000,254.910004,253.102005,160000
2022-12-09,254.289993,254.880005,251.320007,251.350006,249.567261,114100
2022-12-12,251.880005,254.360001,251.880005,254.220001,252.416901,186600
2022-12-13,258.600006,259.040009,254.559998,255.389999,253.578598,183700
2022-12-14,255.440002,257.910004,253.729996,255.809998,253.995621,350300
2022-12-15,252.610001,252.990005,249.190002,249.869995,249.051849,241300
2022-12-16,248.179993,248.360001,245.240005,246.619995,245.812500,612400
2022-12-19,246.869995,246.869995,244.410004,245.440002,244.636368,380200
2022-12-20,245.539993,246.470001,244.169998,245.740005,244.935394,193500
2022-12-21,247.029999,249.789993,246.339996,248.889999,248.075073,199400
2022-12-22,247.720001,248.649994,245.320007,248.649994,247.835846,210000
2022-12-23,248.220001,248.550003,246.600006,248.360001,247.546799,141400
2022-12-27,248.619995,248.860001,246.500000,247.160004,246.350739,171900
2022-12-28,247.889999,249.029999,245.679993,245.800003,244.995193,164500
2022-12-29,247.089996,250.100006,246.869995,248.820007,248.005310,528600
2022-12-30,247.600006,248.160004,245.440002,248.050003,247.237823,170300
2023-01-03,248.619995,249.169998,245.320007,247.029999,246.221161,236700
2023-01-04,248.210007,249.199997,246.470001,248.110001,247.297623,176600
2023-01-05,246.910004,247.190002,244.889999,245.860001,245.054993,162600
2023-01-06,247.309998,248.580002,244.250000,247.929993,247.118210,153600
2023-01-09,248.259995,248.529999,243.660004,244.050003,243.250916,394200
2023-01-10,243.789993,246.550003,243.789993,246.500000,245.692902,290100
2023-01-11,246.690002,248.050003,245.740005,248.050003,247.237823,214600
2023-01-12,248.000000,248.570007,244.899994,247.929993,247.118210,261900
2023-01-13,246.720001,249.779999,246.500000,249.000000,248.184708,320800
2023-01-17,248.929993,249.360001,247.660004,248.020004,247.207916,239200
2023-01-18,248.100006,248.779999,244.539993,244.539993,243.739304,373600
2023-01-19,243.610001,245.979996,243.610001,244.889999,244.088165,467400
2023-01-20,245.559998,246.660004,243.949997,246.529999,245.722794,210500
2023-01-23,246.820007,248.639999,246.029999,247.520004,246.709564,177300
2023-01-24,246.259995,247.800003,244.610001,245.839996,245.035049,158000
2023-01-25,244.410004,246.160004,243.639999,246.160004,245.354004,202100
2023-01-26,246.869995,246.880005,244.800003,246.770004,245.962021,175200
2023-01-27,246.160004,246.610001,244.869995,245.259995,244.456955,147900
2023-01-30,244.889999,246.080002,242.529999,242.740005,241.945206,229700
2023-01-31,243.270004,246.110001,243.270004,246.080002,245.274277,179600
2023-02-01,246.000000,248.990005,244.360001,247.529999,246.719528,193600
2023-02-02,246.619995,246.800003,245.000000,246.720001,245.912170,299700
2023-02-03,246.630005,247.399994,244.919998,245.649994,244.845673,202600
2023-02-06,245.199997,245.529999,243.589996,243.929993,243.131302,125200
2023-02-07,243.000000,246.160004,242.160004,245.479996,244.676224,218800
2023-02-08,244.970001,245.869995,244.110001,244.300003,243.500107,121200
2023-02-09,245.399994,245.899994,241.720001,242.139999,241.347168,151000
2023-02-10,242.350006,244.229996,241.979996,244.000000,243.201080,161800
2023-02-13,243.960007,245.960007,243.869995,245.880005,245.074936,144400
2023-02-14,245.880005,246.990005,243.369995,244.679993,243.878845,163900
2023-02-15,243.850006,244.330002,243.000000,243.979996,243.181137,187800
2023-02-16,242.059998,243.949997,241.330002,241.660004,240.868744,131300
2023-02-17,240.960007,244.250000,240.550003,244.100006,243.300766,120400
2023-02-21,242.110001,242.770004,239.839996,239.970001,239.184280,231200
2023-02-22,240.410004,241.000000,239.000000,239.470001,238.685913,116100
2023-02-23,239.770004,241.270004,238.350006,240.119995,239.333786,156300
2023-02-24,238.429993,238.429993,236.350006,236.940002,236.164200,132200
2023-02-27,238.250000,239.059998,235.910004,236.389999,235.615997,150800
2023-02-28,236.039993,236.080002,234.759995,234.759995,233.991333,244700
2023-03-01,234.080002,235.350006,233.779999,234.800003,234.031204,198500
2023-03-02,234.000000,236.789993,233.750000,236.100006,235.326950,154100
2023-03-03,237.179993,239.119995,236.289993,239.119995,238.337051,174100
2023-03-06,239.059998,239.509995,237.770004,238.259995,237.479874,159400
2023-03-07,238.830002,238.929993,234.360001,234.630005,233.861771,166900
2023-03-08,234.619995,234.639999,232.490005,233.259995,232.496246,140100
2023-03-09,233.970001,234.389999,229.750000,230.539993,229.785141,280200
2023-03-10,230.449997,231.279999,227.130005,228.229996,227.482712,738900
2023-03-13,227.500000,233.410004,227.500000,230.449997,229.695450,494000
2023-03-14,232.490005,233.610001,230.649994,233.050003,232.286942,162000
2023-03-15,230.500000,232.690002,229.839996,232.460007,231.698868,206900
2023-03-16,231.220001,235.000000,230.240005,234.960007,234.190689,206800
2023-03-17,234.130005,234.190002,230.970001,231.529999,230.771912,154100
2023-03-20,232.229996,234.690002,232.229996,234.360001,233.592651,182800
